Station ID,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31
653,53.875,37.625,53.5,60.75,61.125,39,40.375,20.667,44.75,55.875,63.5,59.375,64.125,62.667,NA,40,46,53.375,53.875,35.375,80.25,47.833,33.125,47,57,45.75,21.875,32.625,55.667,41.625,46.375
654,65.5,41,51.625,72.25,63.125,35,47.375,33,56.75,69.375,82.375,66.75,63.125,61.667,49.5,47,48.5,64.5,61.375,59.5,81.5,56,41.5,52.5,57.75,63,28,36.75,66.125,41.375,49.5
655,59.25,41.625,50.125,65.875,63.5,39.25,29.875,24.875,41.625,57.5,68.375,69,47.5,58.125,50,49.375,45.75,NA,60.25,48,73.25,51.375,35,48.75,55,59.125,33.5,34.25,58.125,54.25,53
656,73.625,35.5,48.875,68.875,53.875,60,NA,24.75,47.125,46.5,54.125,79.125,48.625,70.625,78.875,52.5,50.25,50.875,55.143,52.5,67.75,69.125,36.286,51.75,52.625,89.125,64.625,44.5,60.75,64.875,82.875
657,57.375,39.75,43.375,67.286,63.875,43.875,38,29.25,45,56.125,71.5,67.75,47.75,56.333,52.625,43.125,45.25,51.75,61.25,38.375,75.375,60.714,34.25,42.875,68,52.429,24.5,30.375,55.875,46,48.5
658,64.375,33.5,39.875,52.875,62.125,51,26.625,24.875,44,40.75,59.75,70.167,36,56,69.625,37,32,52.143,55,55.625,69.625,75.625,34.857,51.5,47.75,75.875,83.125,39.5,57.75,49.875,72.375
659,NA,50.375,49.625,42.875,43.25,48.375,23.75,NA,41.625,44.875,61.125,45.25,35.5,34,53.333,28.75,26.625,69.375,66.5,65.5,84.875,86.5,41.375,NA,58.75,80.875,77.5,41.375,NA,60.25,53.875
660,56.125,33.375,35.125,52.375,53.125,NA,31.125,30.125,32.75,48.5,52.5,NA,40.875,57.25,41.375,49,39,46.75,NA,45.5,54,59.25,33.75,46,52.125,NA,50.75,35.25,56.25,48.25,49.875
661,46.25,44.875,41.25,36.625,48.333,37.75,33.5,11.875,47.625,46.25,71.5,45.25,46.667,37.833,33.125,26.875,32.625,62.375,64.875,72.5,94,97.375,44.125,55.375,70.75,98.5,90.75,45.375,NA,NA,NA
662,55.75,35,38.75,59.5,54.875,30.625,24.333,21.875,24.5,44,57,47.667,49.75,49.625,39.375,45.875,37.625,50,NA,40.625,48,50.375,30.5,44,46.25,65,49.875,31.125,48.5,44.625,43.5
663,54.25,30.5,41.375,63.125,46.125,26.625,17.875,16.75,33.375,45.5,49,57.75,49.125,52.125,46.167,44.75,40.875,45.5,43.75,42.125,40.75,50.625,29.625,47.25,45.625,64.375,44.333,37.75,47.875,52.25,52
664,NA,NA,41.875,40.5,45,NA,30.75,24.5,50.429,50.625,71.125,39,33,38.143,38.375,30.5,33.125,NA,71.5,76.875,101.25,98.625,43.25,66.125,64.375,82,73.625,46.5,60.5,68.375,59.667
665,40.125,37.375,38.875,38.625,44.125,NA,33,28.875,NA,48.875,78.5,41.75,35,33.625,44.5,26.25,29.75,42,77.625,75.75,86.429,93.25,43,58.875,NA,79.375,73.875,44.625,60.25,61.375,62.375
666,61.875,33.625,39.25,57.75,43.5,46.375,28.125,28.5,42.5,48.375,49.667,59.75,52.75,50.143,54.625,51.5,38,44.5,53,46.125,51.875,50.75,34.625,52.875,51.571,72,52.5,26.25,52.75,58.125,53.875
667,46.125,32.125,24.375,32.875,62.875,NA,33.25,23.125,40.625,51,56.125,47.25,30.875,39.375,33.5,26.25,27,34.5,48.5,26.875,60.75,50,24.5,32.75,52.375,36.375,24.375,19.875,50.125,31.25,31.875
668,57,43.5,51,56.75,50.25,48.375,25.375,24.625,45.5,46.25,62.375,66.5,48.167,47.125,61,39.125,33.625,55,65.25,62,74.125,70.375,37.75,55,57,97.25,86.875,46.625,68,70.625,71.75
669,56.5,55.125,51.25,53.25,45.625,49.875,35.375,49.875,66.75,61.5,22.625,NA,40.25,45.75,51.125,32,28,32.875,34.125,40.625,53,50.75,57.625,62.75,54.125,63.25,51.25,45,37,44.125,34.625
670,44.875,34.75,48.5,40.375,37.375,38.375,33.75,47.875,45.625,51.125,19.5,40.5,NA,41,40.75,26,18.5,25.125,26.375,23.375,31.875,41.125,50,45.875,46.25,50.25,45,40,33.5,41.5,34.375
671,36,36,36.875,32.5,34.25,24,14.875,45.5,53.25,25.125,13.5,29.25,25.286,33.875,38,20.75,21,24.625,27.375,23.125,27.25,36.667,46.875,48.5,44.25,60,38,25.875,23.75,34.75,27.625
672,53.75,46.125,41.25,46,44.25,45.5,30.5,49.875,61,64.375,27.875,39.25,NA,46,51.125,30.75,24.25,34.25,32.75,37.5,53.667,51.875,51.25,54.125,52.5,60.5,51.375,42.375,36.25,43,33.125
673,61.667,59.625,48.875,40.625,59.375,55,36.5,45.625,62.375,60,18.125,57.125,51.625,39.75,59,42.625,40.75,36.875,50.875,53.125,51.875,60.875,59.5,59.375,59.375,69.375,NA,53,29.857,39.875,41.375
674,69.125,61.25,49.625,36.75,40.875,59.25,52.167,45,60.5,61.375,18.375,36.375,36.333,41.375,34.875,26.625,30.5,38.25,40.125,58.625,64.167,52.25,60.125,59.25,72.875,70.875,76.5,70.75,42.625,38.125,30.625
675,67.75,68,48.625,46,54.875,57.75,46.5,47.75,62.5,53.5,9.3333,37.25,42.25,45.75,45.875,40.125,27.75,45,48.5,53,61.25,69.5,62.25,63.625,70.125,87.125,88.571,83.625,45.375,40.25,22.375
676,64.125,62.75,51.5,47.75,53.5,57.375,51.25,46.625,68.125,46,19.125,36.25,46,50,46,40.625,29.75,39.75,51.375,52.25,53.875,59.625,71.875,67.125,66.375,98,94.75,95.875,54,42.25,26.5
677,60.625,57.375,51.25,37.5,60,53.125,36.25,53.5,70,62.875,16.5,57.25,46,53.75,51.25,34.875,45.25,48.125,57.875,50.625,54.375,59.5,59,65.625,64.375,84.75,66.714,73.625,30.125,36.25,30
678,72.625,53.25,46.25,49.5,46.375,NA,60.625,46.375,69.375,74.375,18.625,37.625,51.75,47.75,NA,34.75,39.125,46,55,53.25,61.625,70,64.125,63,71.125,71.5,73.875,67,37.5,44.75,39.25
679,81,64.25,51.25,60.625,43.25,62.5,58.5,45,66.375,67,28,30.125,42.375,40,43.125,42.75,35.375,48.25,58.75,59.375,74.875,57.625,71.875,62.25,68.875,71,72.5,58.875,41.5,38,36.75
680,62.75,54.625,48.375,38.625,49.125,47.5,38.75,45.75,63.75,60.25,17.25,50.375,47.333,37,48.375,40,30.5,37,41.375,51,53,55.75,56,59.375,54.25,70.875,53.625,57.5,30.714,41.75,32
681,54.75,50.875,48.75,39.625,46.857,46.375,36.75,41.25,62,57.75,19,47.25,45.75,39.75,49.125,36.625,29.25,33.5,35.125,44.25,43.25,54,52.375,55.25,51.5,59.875,51.75,48.125,30.25,40.5,32.625
682,64,58.75,55,40,52.75,48.857,41.375,49,61.875,59.75,20.625,53,46.625,41.25,49.5,41.25,31.75,38,45.5,66.125,53.875,57.75,57.375,59.875,55.875,75.375,58.375,68.375,32.375,47.375,35.75
683,64.75,56.25,49.625,36.125,51.5,53.75,37.875,47.625,68,57,15,50.25,49.875,33.625,50.125,38,32,38.125,48,61,52.125,65,59.875,62.375,63.25,78.5,63.875,65.25,32.75,45,31.875
684,77.875,63.125,54.5,58.625,55.125,59.5,60.75,48.625,72.375,69.5,31.875,38.875,55.625,60.625,55.5,45,43.875,48.75,58.125,58.75,64.75,63,60.625,62.875,74.875,74.75,78.375,60.5,41.875,36.125,39.625
685,69.143,68.286,60.143,40.286,38,37.429,44.143,59.429,56.143,50.714,28.143,35.857,49.75,52.571,47.286,24.286,27.571,38.857,42.143,39.429,48.286,64.75,68.714,58.143,54.429,62.143,62.286,62.571,58.714,45.571,44.571
686,78.125,63,57.25,61.25,56.625,64,65.375,54.375,79.375,81.5,29.125,45.25,59.75,NA,55.25,43.5,49.75,43.875,66.667,66.857,68.25,68.625,64.75,72.625,71.125,77.25,73.875,67,40.625,48.125,41.25
687,78.25,60.625,52.125,40.5,59.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,74.75,61.625,49.5,41.5,59.625,57,43.25,48.25,69.75,64,16.125,59.125,55.5,38.75,57.875,46.875,40.75,46.875,59.571,58.5,53.875,67.5,63.5,63.625,69.5,77.875,68.75,59.5,36.571,39.625,40.75
689,49.625,58.875,46.375,42.25,46.875,35.25,27.625,60.5,54.625,31.125,22,41.625,45.5,51.25,51.5,28.75,25.625,33.25,38.125,36.25,40.875,57.25,62.875,55.25,59,57.5,55.625,43.25,39.75,49.5,33.75
690,67.571,67.286,51.714,50,46.143,47,42.143,NA,58.286,45.429,28.286,42.429,56.625,56.714,55.714,36.857,32.571,33.714,NA,NA,50.143,64,67.25,60,60.25,59.857,56.286,58.5,53,44.571,43.429
691,71,71,50.143,45.125,51.714,50.714,49.857,59.714,53.714,51.429,28.857,41,51.714,NA,54.143,31.429,27.857,31.857,39.429,39.286,51.571,65.25,70.375,60.714,57.625,58.5,56.143,54,49.143,52.125,NA
692,68.875,58.375,49.5,60.875,41.875,65.125,56.75,49.125,72.125,64,17.625,27.125,44.333,52.375,47.125,35.375,28.5,41.5,48,56.75,68.25,58,58.875,60.375,67.75,70.375,98.429,70.375,49.75,43.625,30.5
693,55.5,55.75,48.125,47.375,43.125,56.875,NA,49,58.5,54.125,18.375,23.75,29.625,33.125,30,34,25.5,32.625,34.625,47.25,NA,49,60.875,55.625,56.75,64.625,75.125,NA,NA,31.25,29.875
694,56.875,55.5,48.875,46,49.125,46.375,28.75,NA,64.5,64,22.125,NA,38.714,41.375,43.5,37.75,39.875,41.375,48.625,54.125,59.75,58.125,57.125,63.375,60.875,64.875,58.375,73.375,NA,37.375,32.5
695,56.375,57.875,52.125,62.25,35.75,61.286,51.625,42.5,58.25,56.625,23.125,21,28.125,NA,33.5,34.125,35.5,43.375,48.5,47.375,55.875,51.5,66.625,57.875,54.875,65.625,61.25,50.125,43.5,35.125,34.375
696,82.5,72.125,46.875,44.25,47.714,63.75,40.375,59.25,76.625,49.25,18.125,43.375,40.75,51.5,40.875,28.375,38.375,58.375,53.375,84.25,80.5,71.375,63.125,74.125,101.25,110.37,87.75,81.125,36.625,35.375,34.375
697,66.125,75.875,47.125,43.625,35.286,39.5,32.875,61.625,63,46,15.75,32.875,30.571,41.75,28.75,24.25,30.125,37,38.286,47.75,69.5,61.625,70.125,70.375,81.125,102.13,65.625,84.125,32.125,36.125,33.375
698,83.125,71.25,47.75,43.625,53.625,60.5,40.625,59.5,71.875,47.875,18,51.25,45.25,56.75,44.75,33.625,42.875,56,63.125,79,85.5,72.25,64.375,69.75,95.125,111.38,90.875,81.875,38.667,37.5,34.75
699,61.25,57.625,47,43.375,48.25,50.25,49.5,43.125,52.25,24.5,13.5,NA,29.375,40.625,37.5,40.125,39,34.5,28.25,39.125,42.375,42,47.125,54.75,NA,72.75,84.5,51.625,56.625,39,29.75
700,69,61.375,52.625,43.625,55.25,57.75,45.375,48.875,62.25,63.625,18.625,45.75,54.125,43.625,47.125,39,42.25,37.375,52.25,53,53.625,60.875,65.125,60.25,65.125,67.125,64,62.125,39.875,43.875,40.125
701,75.75,60,54.375,55.625,NA,NA,NA,43.625,61.25,58.25,25.875,23.375,33.25,37.625,34.125,39.125,34.125,43,56.125,56.375,60.5,59.125,65.625,57.25,NA,61.625,71.875,54.625,45.5,35.25,29.5
702,62,61.125,49,37.75,55.25,NA,NA,46.75,60,59.125,16.5,51.625,51.375,42.625,49.875,44.5,37.125,34.375,43,58.857,45.625,57.25,63,62.875,53.875,64.5,56.125,52.25,NA,44.625,36.625
703,68.625,68.625,47.5,38.25,61.125,60.5,NA,49.875,64.625,51.875,18.5,60.625,50,46.5,57.125,41.875,45.125,51.5,68.75,NA,61.5,67.75,65.125,61.375,78.125,96.5,87.5,NA,40.25,35.5,33.875
704,80.375,67.5,53.5,49.375,60.375,62,44.25,57.125,76.75,59.875,21.625,57.875,51.5,60.375,50.25,37.375,48,61.5,71.375,55.75,71.25,78.375,62.75,80.375,87.375,95.5,83.625,86.5,42.75,40.625,37.625
705,48.5,45.75,38.125,39.25,40.875,24.333,0,14.714,0,0,NA,30.125,41.25,39.625,39.625,23.125,20.5,27.5,24,28.375,36.75,NA,47.625,41.625,38.25,41.25,43.125,40.25,35.75,34,34.25
706,59.25,66.375,45.25,39.375,43.75,73,43.875,56.25,64.75,38.625,16.375,44,40.25,48.375,37.75,28.5,28.875,43.75,56,63.375,55,55.625,66.375,65.5,79.5,81.125,89.75,69.571,44.75,38.75,33.375
707,78.625,62.625,52.75,57.5,49.125,66.25,58.125,49.5,75.375,67.5,19.25,36.75,46.857,50.125,46,37,35.5,60,52.875,73.875,77,68.5,61.75,63.5,90.125,74.75,NA,65.125,46.125,40.75,35.25
708,75,65.875,50.875,54.875,44,62.5,52.375,55.375,64.75,64.25,20.25,38.375,40.125,47.625,38.125,30.25,30.5,49.375,47.125,60.25,61.375,62,65.25,68.125,76.625,89.625,80.25,76.375,57.125,50.375,32.75
709,71.286,71.429,61.714,52.429,44.286,45.714,43.571,57.286,58.75,60.714,28,40.286,NA,54.857,53.857,34.143,28,29.286,39.571,45.286,44.75,60.857,64.714,60.571,64,58.714,52.714,57.286,51.571,48.143,50.143
710,42.625,51.625,45,41.875,40.875,49.75,54,44,57.75,43.875,48.625,50.625,50.5,NA,NA,NA,NA,NA,42.625,49.75,54.625,48.875,59.125,53.625,31.5,41.25,44.5,43.375,49.75,50.625,50.125
711,36,45.25,37.75,34.625,34.833,51.625,47.125,43.375,51.625,38.625,41.375,43.5,46.75,40.875,43.875,35.875,29.375,36.625,37.167,31.875,27.25,34,46.5,41,27.25,36.375,31.375,31.25,47.5,44,41.875
712,35.125,47.375,48.75,33,36.375,45,55.875,56.25,54.875,64.375,43.5,34.25,56,52.625,39.375,54.5,48.875,23,51.5,42.625,42.375,44.875,47.75,50.25,17.375,31,35.25,33.625,45.375,54.625,50.875
713,28.5,NA,39.5,34.375,32.25,NA,NA,NA,NA,41.125,38,41.125,42.75,36.75,39.375,NA,26.875,32.125,35.375,37.25,41.625,31.75,38.5,40.75,24.667,34.25,35,33.375,43.5,42.375,44.75
714,38.5,50.625,44,40.5,39.875,46.5,49.375,45.75,46.625,40.75,43.75,47.625,48.857,40.75,45.375,46.75,30.375,39,37.875,40,41.75,39.25,53,47.125,28.875,38.875,37.714,38,43.875,49.5,48.5
715,35,47.375,42.375,37.625,38.333,56.5,54.125,48,57,40.375,37.75,41.5,46.125,42.25,41.5,47.75,32.75,34.5,40.125,41.5,43.875,36.5,48.5,43.875,25,36.25,33.25,37.375,51.25,50.25,43.25
716,35.25,48.625,42.25,36.75,37.5,53.167,51.75,43.75,51.25,43.375,37.75,40.875,42.875,41.75,37.875,48.75,32,36.125,41,34.125,43,32.375,48.75,43.375,24.875,35.875,34.5,34.25,46.875,50.875,43.375
717,57.5,44.5,71.125,76.625,53.5,60.625,56.625,62.625,65.125,78.125,80.5,48.5,52.875,39.875,53.25,45.75,56.5,41.375,53.875,63.125,62.75,56.875,53.875,60.75,45.143,56.875,29.75,43,67.875,60.125,69.75
718,67.125,45.714,58.875,61.5,61.125,46.857,57.429,58.125,48.875,95.125,87.25,77.5,50.625,64.25,69.857,50.625,48.25,60.5,58.875,76.625,63,62,37.125,54.857,65.875,59.833,33.5,37.375,66.75,63.125,65.25
719,61.25,58.875,77,80,52.125,69.625,70,69.5,74.375,80.125,57.75,36.25,32.375,43.25,48.429,44.625,47.75,43.25,53.75,54.375,60,60.5,83.625,82.75,58.625,63,37.125,52.25,69.857,77.875,76.25
720,50.5,48.125,65.125,76.25,51.125,58.571,57.75,64.75,68.375,76.875,67,39.375,40.25,48.25,47.5,42.75,49.875,46.375,49.25,62.25,57.5,57.625,61.25,85.625,62.5,57.75,31.875,45.5,56.25,66.375,66.375
721,50.375,50.625,60.5,72.5,49.5,55.75,53.375,64.5,63.875,74.125,56.125,37.125,32.375,35.75,46.625,38.5,44,42.5,50.429,54.375,52.625,59.125,60.75,81.5,56.75,53,29.25,49.375,54.375,66,65.875
722,71.25,58.625,62.875,71.375,51.25,67.875,66.375,79,87.125,75,51.375,36.125,35.375,40.875,42.375,39.875,45.125,38.75,68.5,53.25,75.5,69.375,66.375,71.75,81.625,70.875,34.375,61,61.125,74.5,71.375
723,64,57.625,60.25,77.5,50.25,69.875,67.5,74,78.75,76,49.625,37.429,38.875,36.625,42.375,47.375,48.75,45.125,60,54,71.714,68,64.375,75.875,79.5,76.286,31.125,58.25,61.875,77.375,71.125
724,52,33.625,61.875,59.25,43.5,34.75,45.5,51.875,45.25,75.875,74.125,75.25,47,54.375,39.125,33.75,38.5,43,51.375,64.875,49.375,42.875,39.375,45.5,40,NA,NA,37,61.75,60.375,47.5
725,54.625,35,63.625,60,47.5,42.75,46.25,58.5,51.75,78,79.375,58.5,60.25,50.125,46.25,37.375,42,46.125,58.25,73.375,61.875,53.5,52.625,51,54.625,44.75,31.375,36.25,62.875,64.375,54.875
726,NA,37.375,68.125,64.875,49,37.75,45.75,47.25,52.5,77.25,68.625,71.875,51.375,53.125,45,46.875,48.875,52.75,56.375,75.5,53,47.25,42.875,50.875,57.625,46.5,33.333,36.25,58.125,55.125,48
727,55,46.375,70.125,78.375,55.875,57.5,57.375,62.75,75.625,69.875,80.5,43.875,46.375,45.625,50.625,44.5,50.5,51.625,51.25,66.125,57.25,63.5,51,79.429,73.875,61.875,33.5,47.5,63.75,67.75,68.125
728,55.25,51.25,64.25,71.75,47.25,60.375,51.833,64,72.5,69.125,64.875,38.625,38.125,44.833,44.125,43,51.75,45.375,54.625,65.75,63.333,63.625,62.25,63.125,45.25,75.75,33.75,55.167,60.625,72.75,77.25
729,60.25,49.625,66.75,77.625,58.875,64,60,67,73.625,69.25,80.25,42.5,45.625,52.5,53.875,49.375,61.75,52.25,60.625,75.375,65,66.5,54.5,70.875,65.875,78.875,40.875,54.375,58.833,73.5,68.75
730,55.375,53.25,66.625,76.5,47.75,64.875,61.375,70,76.25,71.375,72.125,37.5,33.5,44.5,45.25,41.625,54,47.5,56.875,67.25,64.375,68.625,60.875,66.875,59.875,76.25,37.625,56.25,67.25,76.875,79.75
731,49.5,52.625,67,67,47.625,61.5,59.25,65.5,71.375,70.125,78.125,34,37.375,46.25,49.5,41,50,39.25,50,59.75,55.625,60.25,53.875,61.375,53.875,63.375,35.75,50.125,59.625,70,68.25
732,69.25,43.25,73.625,63.875,57.75,50.875,54.375,64.375,58,88.875,71.625,91.625,60.75,67.75,53,54.125,50.75,55.5,62.5,90.875,68.375,62.375,44.25,62.571,66.5,NA,44,45.75,74.375,70.625,60
733,56.75,54.875,60.5,80.75,54.25,64.25,61.714,69.875,75.25,74.5,58.375,36.875,34.75,38.5,40.375,47.875,51.875,49.25,59.125,51.5,64.429,65.875,63.125,83,71.625,66.875,33.75,55.5,60.125,68.25,66.75
734,63.125,63.75,68.125,79.375,50.5,75.875,61.5,70,83.75,76.375,45.875,33.75,34.25,34.25,37.375,50,46.5,46.375,57.333,58.5,67.25,64.375,72.75,89.75,86.625,70.125,34.125,53,67.25,71.25,74.625
735,61,61.25,74.5,81.375,47.125,67.125,62.625,69.875,75.375,79,41.875,31,24,31.75,41.875,43.75,44.375,38.5,56.375,43.25,59.75,60.75,83,79.5,54,61,32.25,50.5,68,75.375,79.875
736,62,70.375,63.25,77,52.75,78.625,65.5,74.5,82.25,76,48.875,33.5,30,37.375,36.125,51.125,44.875,46.75,60.875,NA,65.625,68,81.625,86.875,71.857,67.875,36.375,58.375,75.25,74.875,80.875
737,64.125,50.5,69.5,62.125,46.5,54,52.5,63.125,67.125,70,83.625,50.75,56.25,42,49.125,50.125,40.875,44,56.714,69,62.125,62.125,51.25,64,53,60.125,40.125,56.143,71,79.75,77.625
738,55,44.625,64.625,76.5,46,52.375,57.25,50.625,62.375,64.25,81.375,44.25,53.375,46.625,48.625,49,52,53.125,45.875,67.875,53.5,57.5,49.25,69.25,47.375,70.125,37.25,44.125,53.25,70.5,62.75
739,69,49.75,NA,NA,NA,48,56,61.75,57.375,88.875,97.375,95,66.5,79.375,60,52.375,NA,56,65.25,80.25,NA,58,44.625,60.75,67.286,60.875,37.125,42.75,71.625,67.25,48.5
740,52.625,38.25,68.125,70.625,53.875,41.875,53.125,56.625,49,80.5,80.375,90,57.375,70.875,58.875,49.875,48.25,55.75,52.25,70.625,59.125,52.5,42.25,58.25,55.833,55.5,34.25,37.25,61.25,61,49.25
741,44.25,44.125,39.125,43.75,37.5,43.125,29.75,45.875,53.75,57.625,27.625,34,26.125,27.75,30.125,26.625,21.75,21,26.5,40.75,32,38.125,41,50.5,43.625,38.375,34.875,29.625,39.375,58.875,46.25
742,60.625,46.625,62.875,64.125,55.167,63.25,59.625,59.125,70,65.125,72.875,38,51.875,45.25,NA,NA,NA,NA,59,82.375,60.125,56.625,46.625,63.5,58.25,74,38.5,49.75,55.625,70.125,66.25
743,46.0625,40,71.0625,75,44.0625,35,52.75,57.6875,68.8125,89.5625,85.5625,83.3125,43.9195,NA,61.1875,42.125,45.6875,38.9375,43.0625,68.375,49.5,65.714,48,52.875,47.75,41.402,34.125,45.9375,65.5625,47.875,59.625
744,50.125,40.5,68.5,74.625,49.25,36.5,56.5,60.375,61.625,78.125,89.25,52.375,53.714,48.125,49.5,46.375,49.5,44,53.5,66.875,45.375,55.625,42.875,47.25,41.25,44,28.375,41,52,41.25,49.875
745,48.25,36.5,71.25,77,53.125,52.125,52.875,66.875,70.125,76.5,87.875,92.75,52.5,66.875,66,42.625,45.5,44.875,50.375,64.375,59.125,79.75,43.125,45.5,59.5,48.75,33.75,46.25,71.75,38.625,53.625
746,58.25,53.25,62,78.375,55.5,63.25,63.25,68.875,71,74.375,59,40,38.875,41.875,41,44.125,51,48.5,54.625,59.75,58.25,61,68.25,71.5,67.125,73.375,32.375,50.75,58.875,74.75,72.375
747,63.25,41.25,68.375,57.125,35.857,38.125,39.625,50.25,50,69.25,78.375,78,48.875,53.125,49.875,46.375,46.25,53.5,58.5,84.75,66.5,56,37,54.429,57.875,65.286,34.375,44.25,68,61.25,69.5
748,60.875,47.875,68.625,62.625,54.75,54.625,55.125,67.5,64.625,88.5,101,57.75,64.125,54.875,37.75,33.625,40.75,50.5,52.857,75.625,61,62.375,57.375,57.75,44.625,52.5,35.714,45.875,62.125,77,66
749,51.75,45.5,60.75,65.875,53.25,66.857,56.25,64.875,68.875,72.375,68.25,36,37.75,43.875,48,37.25,48.125,33.857,48.875,61.571,59,60.125,56,61.375,56.75,50.375,30,48.125,55,62.75,63.125
750,46.875,54.375,66.125,72.25,45.625,65.875,57,63.75,70.125,76.5,54.875,33.875,32.5,37.625,50.875,35.75,44.5,31,48.5,58.125,52.875,58.625,71.125,82.375,52.125,48,28,48.5,57.875,69.125,71.25
751,65.375,44.25,71.75,64,47,57.25,56.25,66.875,61.5,92.5,91.375,76.75,66.75,62.375,53.333,51.875,48.75,56.625,67.125,86.5,77.375,66.75,41.875,59,66.625,64.75,34,50.125,80.375,75.375,76
752,54,54.875,68.75,67.125,55.143,68.875,61.75,70.25,71.75,79.875,58.143,31.625,28.5,40.5,45.125,37,44.125,30.875,53.375,50.875,68.875,60.875,65,49.875,50.75,45.375,32,49.875,61.375,66.75,66.5
753,NA,38.625,60,52.375,37.5,52.25,43.75,61.125,57.125,71.375,80.75,50,60.75,44.429,51.5,46.75,44.375,47.25,48.125,66.75,54.429,58.375,40.625,53.125,42.5,52.75,30.375,45.857,68.75,61.75,65
754,58.125,47.125,63.375,60.5,46.625,57.5,52.375,63.875,63,73.25,83.5,49.375,55.625,41.833,47,48.375,46.375,50.5,52.75,66.5,56.875,60.25,53,58.25,48.75,57.5,32.75,52,66,75.375,64.25
755,65,44.375,67.875,60.5,49.5,50.25,51.75,67.25,63.125,74.25,86,65.375,62.75,51.429,60.375,51.25,51.125,55.625,60.875,80.75,72.5,63.25,43.125,56.75,61.875,66.875,36.5,48.714,72.375,67.125,65
756,63.875,44.375,70.125,61.375,47.125,57.375,50.625,69,63.75,89.5,89.75,56.125,59,53.75,37.125,43,41.875,50,59.25,81.25,69.5,66.875,47.375,52.375,56.375,59.375,30.857,48.125,73.375,84.25,75.625
757,66.875,41.5,72.5,60.375,50.375,44.25,48.625,54.5,51.625,72.375,77.25,85,51.375,58.25,48.857,49.125,44.875,58.75,61.5,84.375,62,56.5,38.875,53.143,56.125,66.25,34.625,41.5,63.286,62.625,59.625
758,67.125,43.125,70.875,57.75,51.875,48.25,46.75,58,56,74.75,83.125,83.25,54,58.125,63,52,47.25,55.625,69.875,87.125,64.875,60,40.875,54.714,61.375,66.625,36.5,50.25,68.5,65.625,65.875
759,61,60.625,63,83.5,47.857,75.625,62,74.625,80.25,75.875,52.5,37.429,38.5,39.5,45.125,54.75,51.375,50.375,58.143,59.25,64.375,66,68.625,92.875,75.125,72.375,38.75,56.375,64.25,70.125,71.25
760,62.5,52.875,59.125,58.25,54,65.125,46.75,57.375,73.5,74.5,53,43.857,57,45.375,42,35,33.125,38.75,46.75,56.5,63.875,45.5,54.375,68.125,56,61.5,46.375,57.125,63.5,73.125,76.875
761,52.125,41,72,77.5,48.5,46.25,54.5,65.625,71.625,82.25,92.875,49.25,53,55.429,61.75,47.375,51.375,40.875,51.875,69.625,52.875,66.625,49.875,54.875,46.25,51.25,31,45.25,66.125,50.375,62.75
762,60.667,53.625,62.375,58.375,48.25,53.25,53.75,59,76.625,55.875,39.5,70.167,59.25,64.25,46.125,55.375,42.625,36.75,47,52,47.125,59.25,NA,59.375,47.875,39.875,36.5,64.375,69.875,62.875,65
763,62.25,64.375,52.75,62.625,55,63,54,60,58.625,58.5,59.5,69.25,68.875,64.375,52.125,61.375,45,36.5,45.125,47.75,37.625,41.625,57.5,40.375,30.875,30.875,34.625,74.75,93.125,69.25,65.125
764,56.375,53.75,60.625,64.875,48,53.5,51.125,53.25,70.5,53.625,39.125,80.125,67.714,61.375,53.375,64.25,42.125,35.75,44.5,49.25,46.75,59.375,67.375,58.125,44.375,39.75,38,61.5,80.5,59,60.5
765,54.875,58.25,56.375,62.875,58.25,46.25,47.25,50.833,55.75,52.875,71.5,76.375,81.5,65.375,62.125,54.375,42.625,30.625,48.125,43.375,43.25,39.75,58.25,41.25,31.625,30.25,41.625,64.5,76.375,63.625,65.25
766,59,71,55.375,55.875,64.625,60.5,56.125,62.375,67.625,63,68,71.625,77.125,66,65.625,67.875,45.25,35.714,44.75,49,39.25,48,60.625,39,30.75,36.5,46.125,68.25,81,70.625,70.25
767,58.25,61.875,49.875,50.625,63.375,63,51.875,49.75,72.25,60.875,55.75,52.75,58,73.25,66.5,54.75,47.25,38,40.375,47.25,42,45,59.875,44.375,43.125,40.625,42.875,55.875,96.25,63.375,60.375
768,72.5,63.375,54,53.125,53.75,65.75,57.875,64.375,65.125,69,57.5,66.625,64.125,62.125,60,62.125,52.75,38.625,39.125,41.875,32.25,36,52,46,30.875,20.375,37.625,50.625,64.625,59.625,65.125
769,57.125,64.5,50.5,57.75,57.75,57.75,46.125,64.75,67.375,62.75,67,70.375,66.25,65.286,58.625,66.875,36.875,30.75,46.75,35.75,34,44.375,58.75,41.5,29.25,31.25,40.375,59.125,63.25,74.75,65
770,58,75.625,NA,60.75,58.714,63.25,55.125,57.875,65.75,54.75,61.375,64.75,58,70,57.25,63.25,60,44.25,48.571,59.625,43.375,49.375,66.375,56.875,47,30.125,40.5,52.5,69.75,65.75,68.25
